miR_ID,circbase_ID,Tot Score
hsa-miR-1286,hsa_circ_0081151,1088
hsa-miR-1976,hsa_circ_0060070,1088
hsa-miR-1976,hsa_circ_0060071,1088
hsa-miR-1976,hsa_circ_0060073,1088
hsa-miR-3192-5p,hsa_circ_0089771,1088
hsa-miR-328-5p,hsa_circ_0089429,1088
hsa-miR-330-5p,hsa_circ_0002769,1088
hsa-miR-3609,hsa_circ_0052976,1088
hsa-miR-3609,hsa_circ_0052977,1088
hsa-miR-3619-5p,hsa_circ_0022874,1088
hsa-miR-3929,hsa_circ_0004995,1088
hsa-miR-4632-5p,hsa_circ_0020760,1088
hsa-miR-4726-5p,hsa_circ_0063516,1088
hsa-miR-4731-5p,hsa_circ_0039105,1088
hsa-miR-4763-3p,hsa_circ_0001201,1088
hsa-miR-4775,hsa_circ_0002013,1088
hsa-miR-4775,hsa_circ_0081678,1088
hsa-miR-615-5p,hsa_circ_0088167,1088
hsa-miR-647,hsa_circ_0049106,1088
hsa-miR-661,hsa_circ_0010682,1088
hsa-miR-661,hsa_circ_0010683,1088
hsa-miR-6722-3p,hsa_circ_0010691,1088
hsa-miR-6722-3p,hsa_circ_0010744,1088
hsa-miR-6722-3p,hsa_circ_0010745,1088
hsa-miR-6722-3p,hsa_circ_0010750,1088
hsa-miR-6722-3p,hsa_circ_0010753,1088
hsa-miR-6722-3p,hsa_circ_0010755,1088
hsa-miR-6762-5p,hsa_circ_0044529,1088
hsa-miR-6762-5p,hsa_circ_0044536,1088
hsa-miR-6784-5p,hsa_circ_0030834,1088
hsa-miR-7974,hsa_circ_0016773,1088
hsa-miR-7974,hsa_circ_0016775,1088
hsa-miR-7974,hsa_circ_0016776,1088
hsa-miR-7974,hsa_circ_0016777,1088
hsa-miR-7974,hsa_circ_0016778,1088
hsa-miR-1184,hsa_circ_0010114,1087
hsa-miR-1205,hsa_circ_0034771,1087
hsa-miR-136-5p,hsa_circ_0072883,1087
hsa-miR-136-5p,hsa_circ_0072884,1087
hsa-miR-136-5p,hsa_circ_0072886,1087
hsa-miR-1827,hsa_circ_0017198,1087
hsa-miR-2861,hsa_circ_0010691,1087
hsa-miR-297,hsa_circ_0049442,1087
hsa-miR-30b-3p,hsa_circ_0060123,1087
hsa-miR-3154,hsa_circ_0080298,1087
hsa-miR-3187-5p,hsa_circ_0010638,1087
hsa-miR-3187-5p,hsa_circ_0010639,1087
hsa-miR-3198,hsa_circ_0049115,1087
hsa-miR-3198,hsa_circ_0049116,1087
hsa-miR-3198,hsa_circ_0049120,1087
hsa-miR-328-5p,hsa_circ_0031403,1087
hsa-miR-3613-3p,hsa_circ_0078472,1087
hsa-miR-3613-3p,hsa_circ_0078473,1087
hsa-miR-3613-3p,hsa_circ_0078475,1087
hsa-miR-3613-3p,hsa_circ_0078476,1087
hsa-miR-3613-3p,hsa_circ_0078479,1087
hsa-miR-4651,hsa_circ_0049837,1087
hsa-miR-4651,hsa_circ_0050085,1087
hsa-miR-4651,hsa_circ_0050086,1087
hsa-miR-4685-5p,hsa_circ_0042204,1087
hsa-miR-4692,hsa_circ_0082881,1087
hsa-miR-4716-3p,hsa_circ_0026927,1087
hsa-miR-4716-3p,hsa_circ_0026928,1087
hsa-miR-4716-3p,hsa_circ_0026929,1087
hsa-miR-4778-3p,hsa_circ_0034998,1087
hsa-miR-4786-5p,hsa_circ_0072824,1087
hsa-miR-5001-3p,hsa_circ_0043298,1087
hsa-miR-504-5p,hsa_circ_0049110,1087
hsa-miR-504-5p,hsa_circ_0049113,1087
hsa-miR-6132,hsa_circ_0010574,1087
hsa-miR-634,hsa_circ_0044511,1087
hsa-miR-634,hsa_circ_0044512,1087
hsa-miR-634,hsa_circ_0044519,1087
hsa-miR-665,hsa_circ_0057377,1087
hsa-miR-6771-3p,hsa_circ_0004192,1087
hsa-miR-6780b-5p,hsa_circ_0061080,1087
hsa-miR-6851-3p,hsa_circ_0030855,1087
hsa-miR-6851-3p,hsa_circ_0030856,1087
hsa-miR-6851-3p,hsa_circ_0030857,1087
hsa-miR-6861-3p,hsa_circ_0020283,1087
hsa-miR-6868-3p,hsa_circ_0049109,1087
hsa-miR-6868-3p,hsa_circ_0049111,1087
hsa-miR-6868-3p,hsa_circ_0049112,1087
hsa-miR-6879-5p,hsa_circ_0090598,1087
hsa-miR-6891-5p,hsa_circ_0079254,1087
hsa-miR-766-3p,hsa_circ_0085911,1087
hsa-miR-8089,hsa_circ_0020760,1087
hsa-miR-8089,hsa_circ_0020761,1087
hsa-miR-8089,hsa_circ_0020762,1087
hsa-miR-1207-5p,hsa_circ_0020556,1086
hsa-miR-1207-5p,hsa_circ_0051047,1086
hsa-miR-1273g-3p,hsa_circ_0087427,1086
hsa-miR-1273g-3p,hsa_circ_0087428,1086
hsa-miR-1304-5p,hsa_circ_0015220,1086
hsa-miR-1304-5p,hsa_circ_0015224,1086
hsa-miR-181d-5p,hsa_circ_0013776,1086
hsa-miR-1827,hsa_circ_0000388,1086
hsa-miR-1827,hsa_circ_0063516,1086
hsa-miR-1827,hsa_circ_0063533,1086
hsa-miR-1827,hsa_circ_0081678,1086
hsa-miR-30b-3p,hsa_circ_0075156,1086
hsa-miR-3662,hsa_circ_0004353,1086
hsa-miR-3662,hsa_circ_0076198,1086
hsa-miR-3662,hsa_circ_0076199,1086
hsa-miR-378j,hsa_circ_0048499,1086
hsa-miR-4530,hsa_circ_0081159,1086
hsa-miR-4726-5p,hsa_circ_0089443,1086
hsa-miR-4726-5p,hsa_circ_0089444,1086
hsa-miR-4778-3p,hsa_circ_0035684,1086
hsa-miR-4778-3p,hsa_circ_0035685,1086
hsa-miR-4778-3p,hsa_circ_0035691,1086
hsa-miR-5096,hsa_circ_0057344,1086
hsa-miR-5096,hsa_circ_0057345,1086
hsa-miR-5096,hsa_circ_0057349,1086
hsa-miR-5096,hsa_circ_0057356,1086
hsa-miR-5096,hsa_circ_0057363,1086
hsa-miR-5193,hsa_circ_0026923,1086
hsa-miR-5193,hsa_circ_0026924,1086
hsa-miR-5193,hsa_circ_0026925,1086
hsa-miR-608,hsa_circ_0051279,1086
hsa-miR-608,hsa_circ_0051285,1086
hsa-miR-663a,hsa_circ_0051748,1086
hsa-miR-6736-3p,hsa_circ_0079138,1086
hsa-miR-6736-3p,hsa_circ_0079141,1086
hsa-miR-6736-3p,hsa_circ_0079142,1086
hsa-miR-6762-5p,hsa_circ_0044526,1086
hsa-miR-6775-3p,hsa_circ_0065399,1086
hsa-miR-6775-3p,hsa_circ_0065400,1086
hsa-miR-6775-3p,hsa_circ_0065401,1086
hsa-miR-6775-3p,hsa_circ_0065402,1086
hsa-miR-6775-3p,hsa_circ_0065403,1086
hsa-miR-6775-3p,hsa_circ_0065404,1086
hsa-miR-6780b-5p,hsa_circ_0078794,1086
hsa-miR-6780b-5p,hsa_circ_0078812,1086
hsa-miR-6780b-5p,hsa_circ_0078862,1086
hsa-miR-6780b-5p,hsa_circ_0078968,1086
hsa-miR-6791-5p,hsa_circ_0065400,1086
hsa-miR-6791-5p,hsa_circ_0065401,1086
hsa-miR-6791-5p,hsa_circ_0065402,1086
hsa-miR-6791-5p,hsa_circ_0065403,1086
hsa-miR-6848-5p,hsa_circ_0083091,1086
hsa-miR-6848-5p,hsa_circ_0083095,1086
hsa-miR-6848-5p,hsa_circ_0083104,1086
hsa-miR-6884-5p,hsa_circ_0002147,1086
hsa-miR-6884-5p,hsa_circ_0004779,1086
hsa-miR-939-3p,hsa_circ_0010640,1086
hsa-miR-1291,hsa_circ_0051048,1085
hsa-miR-138-5p,hsa_circ_0049125,1085
hsa-miR-185-3p,hsa_circ_0020280,1085
hsa-miR-1908-5p,hsa_circ_0051748,1085
hsa-miR-1909-3p,hsa_circ_0082881,1085
hsa-miR-214-3p,hsa_circ_0081151,1085
hsa-miR-30b-3p,hsa_circ_0081378,1085
hsa-miR-3194-5p,hsa_circ_0020279,1085
hsa-miR-3194-5p,hsa_circ_0020282,1085
hsa-miR-3194-5p,hsa_circ_0020283,1085
hsa-miR-3677-5p,hsa_circ_0010574,1085
hsa-miR-3677-5p,hsa_circ_0010608,1085
hsa-miR-3677-5p,hsa_circ_0010609,1085
hsa-miR-3677-5p,hsa_circ_0010610,1085
hsa-miR-3677-5p,hsa_circ_0010624,1085
hsa-miR-3677-5p,hsa_circ_0010625,1085
hsa-miR-3677-5p,hsa_circ_0010626,1085
hsa-miR-3677-5p,hsa_circ_0010649,1085
hsa-miR-3677-5p,hsa_circ_0010650,1085
hsa-miR-370-3p,hsa_circ_0013875,1085
hsa-miR-378a-3p,hsa_circ_0048499,1085
hsa-miR-3918,hsa_circ_0020279,1085
hsa-miR-3929,hsa_circ_0080029,1085
hsa-miR-433-5p,hsa_circ_0051048,1085
hsa-miR-4459,hsa_circ_0040861,1085
hsa-miR-4459,hsa_circ_0040863,1085
hsa-miR-4459,hsa_circ_0040867,1085
hsa-miR-4459,hsa_circ_0040875,1085
hsa-miR-4510,hsa_circ_0032902,1085
hsa-miR-4640-5p,hsa_circ_0089426,1085
hsa-miR-4685-3p,hsa_circ_0065416,1085
hsa-miR-4726-5p,hsa_circ_0081119,1085
hsa-miR-4726-5p,hsa_circ_0081121,1085
hsa-miR-4739,hsa_circ_0081633,1085
hsa-miR-4749-3p,hsa_circ_0057955,1085
hsa-miR-4755-3p,hsa_circ_0080942,1085
hsa-miR-4755-3p,hsa_circ_0080943,1085
hsa-miR-4775,hsa_circ_0007033,1085
hsa-miR-485-5p,hsa_circ_0046155,1085
hsa-miR-5189-5p,hsa_circ_0050102,1085
hsa-miR-5193,hsa_circ_0079954,1085
hsa-miR-5692c,hsa_circ_0000215,1085
hsa-miR-661,hsa_circ_0033532,1085
hsa-miR-661,hsa_circ_0033533,1085
hsa-miR-6752-5p,hsa_circ_0010542,1085
hsa-miR-6756-5p,hsa_circ_0044360,1085
hsa-miR-6760-5p,hsa_circ_0074784,1085
hsa-miR-6769b-5p,hsa_circ_0049105,1085
hsa-miR-6769b-5p,hsa_circ_0049106,1085
hsa-miR-6787-5p,hsa_circ_0082878,1085
hsa-miR-6815-5p,hsa_circ_0037448,1085
hsa-miR-6829-5p,hsa_circ_0091846,1085
hsa-miR-6829-5p,hsa_circ_0091847,1085
hsa-miR-6829-5p,hsa_circ_0091848,1085
hsa-miR-6829-5p,hsa_circ_0091849,1085
hsa-miR-6829-5p,hsa_circ_0091850,1085
hsa-miR-6829-5p,hsa_circ_0091851,1085
hsa-miR-6829-5p,hsa_circ_0091852,1085
hsa-miR-6829-5p,hsa_circ_0091853,1085
hsa-miR-6836-5p,hsa_circ_0079112,1085
hsa-miR-6852-5p,hsa_circ_0019896,1085
hsa-miR-6884-5p,hsa_circ_0050085,1085
hsa-miR-6884-5p,hsa_circ_0050086,1085
hsa-miR-6893-5p,hsa_circ_0043314,1085
hsa-miR-7113-3p,hsa_circ_0016773,1085
hsa-miR-7847-3p,hsa_circ_0049109,1085
hsa-miR-7847-3p,hsa_circ_0049110,1085
hsa-miR-7847-3p,hsa_circ_0049112,1085
hsa-miR-7847-3p,hsa_circ_0049113,1085
hsa-miR-939-3p,hsa_circ_0091822,1085
hsa-miR-1207-5p,hsa_circ_0055714,1084
hsa-miR-1273h-3p,hsa_circ_0089792,1084
hsa-miR-1301-3p,hsa_circ_0062093,1084
hsa-miR-1301-3p,hsa_circ_0062099,1084
hsa-miR-1827,hsa_circ_0006648,1084
hsa-miR-1976,hsa_circ_0037182,1084
hsa-miR-1976,hsa_circ_0037185,1084
hsa-miR-1976,hsa_circ_0037186,1084
hsa-miR-1976,hsa_circ_0037194,1084
hsa-miR-221-5p,hsa_circ_0051048,1084
hsa-miR-29a-3p,hsa_circ_0081102,1084
hsa-miR-29a-3p,hsa_circ_0081110,1084
hsa-miR-29a-3p,hsa_circ_0081115,1084
hsa-miR-29a-3p,hsa_circ_0081123,1084
hsa-miR-29a-3p,hsa_circ_0081134,1084
hsa-miR-3929,hsa_circ_0018825,1084
hsa-miR-412-3p,hsa_circ_0063085,1084
hsa-miR-4510,hsa_circ_0024264,1084
hsa-miR-4510,hsa_circ_0024265,1084
hsa-miR-4651,hsa_circ_0049667,1084
hsa-miR-4656,hsa_circ_0007379,1084
hsa-miR-4685-5p,hsa_circ_0039087,1084
hsa-miR-4685-5p,hsa_circ_0039090,1084
hsa-miR-4685-5p,hsa_circ_0051293,1084
hsa-miR-4685-5p,hsa_circ_0051297,1084
hsa-miR-4685-5p,hsa_circ_0051299,1084
hsa-miR-4692,hsa_circ_0004333,1084
hsa-miR-4739,hsa_circ_0041578,1084
hsa-miR-4778-3p,hsa_circ_0031156,1084
hsa-miR-619-5p,hsa_circ_0018308,1084
hsa-miR-661,hsa_circ_0010676,1084
hsa-miR-6721-5p,hsa_circ_0051047,1084
hsa-miR-6747-3p,hsa_circ_0089191,1084
hsa-miR-6756-5p,hsa_circ_0000527,1084
hsa-miR-6782-5p,hsa_circ_0039075,1084
hsa-miR-6782-5p,hsa_circ_0039087,1084
hsa-miR-6782-5p,hsa_circ_0039090,1084
hsa-miR-6798-5p,hsa_circ_0016130,1084
hsa-miR-6852-5p,hsa_circ_0075082,1084
hsa-miR-6852-5p,hsa_circ_0075083,1084
hsa-miR-6879-5p,hsa_circ_0090652,1084
hsa-miR-6883-5p,hsa_circ_0005180,1084
hsa-miR-6883-5p,hsa_circ_0017180,1084
hsa-miR-6883-5p,hsa_circ_0017181,1084
hsa-miR-6883-5p,hsa_circ_0017182,1084
hsa-miR-6883-5p,hsa_circ_0017183,1084
hsa-miR-6883-5p,hsa_circ_0017184,1084
hsa-miR-7111-5p,hsa_circ_0026923,1084
hsa-miR-7111-5p,hsa_circ_0026924,1084
hsa-miR-7111-5p,hsa_circ_0026925,1084
hsa-miR-7111-5p,hsa_circ_0026926,1084
hsa-miR-7111-5p,hsa_circ_0026927,1084
hsa-miR-7111-5p,hsa_circ_0026928,1084
hsa-miR-7111-5p,hsa_circ_0026929,1084
hsa-miR-762,hsa_circ_0089528,1084
hsa-miR-762,hsa_circ_0089529,1084
hsa-miR-762,hsa_circ_0089530,1084
hsa-miR-762,hsa_circ_0089531,1084
hsa-miR-766-3p,hsa_circ_0034771,1084
hsa-miR-7851-3p,hsa_circ_0059143,1084
hsa-miR-1184,hsa_circ_0063109,1083
hsa-miR-1184,hsa_circ_0063110,1083
hsa-miR-139-3p,hsa_circ_0001946,1083
hsa-miR-188-3p,hsa_circ_0050775,1083
hsa-miR-1909-3p,hsa_circ_0051279,1083
hsa-miR-1909-3p,hsa_circ_0051285,1083
hsa-miR-214-3p,hsa_circ_0044538,1083
hsa-miR-24-3p,hsa_circ_0049115,1083
hsa-miR-24-3p,hsa_circ_0049116,1083
hsa-miR-24-3p,hsa_circ_0049120,1083
hsa-miR-4488,hsa_circ_0052245,1083
hsa-miR-4524b-3p,hsa_circ_0075959,1083
hsa-miR-5572,hsa_circ_0041864,1083
hsa-miR-6085,hsa_circ_0082192,1083
hsa-miR-6085,hsa_circ_0082195,1083
hsa-miR-6085,hsa_circ_0082199,1083
hsa-miR-6085,hsa_circ_0082201,1083
hsa-miR-615-5p,hsa_circ_0044529,1083
hsa-miR-6779-5p,hsa_circ_0009640,1083
hsa-miR-6779-5p,hsa_circ_0009641,1083
hsa-miR-6779-5p,hsa_circ_0009642,1083
hsa-miR-6783-3p,hsa_circ_0042204,1083
hsa-miR-6797-5p,hsa_circ_0088723,1083
hsa-miR-6825-5p,hsa_circ_0058234,1083
hsa-miR-6837-5p,hsa_circ_0021034,1083
hsa-miR-6837-5p,hsa_circ_0021035,1083
hsa-miR-6838-5p,hsa_circ_0079112,1083
hsa-miR-6859-3p,hsa_circ_0004790,1083
hsa-miR-6859-3p,hsa_circ_0007514,1083
hsa-miR-6859-3p,hsa_circ_0008447,1083
hsa-miR-6859-3p,hsa_circ_0031059,1083
hsa-miR-6859-3p,hsa_circ_0031066,1083
hsa-miR-6859-3p,hsa_circ_0031067,1083
hsa-miR-6875-3p,hsa_circ_0072884,1083
hsa-miR-6875-3p,hsa_circ_0072886,1083
hsa-miR-6875-3p,hsa_circ_0072888,1083
hsa-miR-6875-3p,hsa_circ_0072890,1083
hsa-miR-6881-3p,hsa_circ_0069223,1083
hsa-miR-6886-3p,hsa_circ_0065401,1083
hsa-miR-6886-3p,hsa_circ_0065404,1083
hsa-miR-6886-3p,hsa_circ_0065408,1083
hsa-miR-711,hsa_circ_0009372,1083
hsa-miR-1184,hsa_circ_0063111,1082
hsa-miR-1273g-3p,hsa_circ_0056703,1082
hsa-miR-1286,hsa_circ_0081089,1082
hsa-miR-1827,hsa_circ_0042176,1082
hsa-miR-1827,hsa_circ_0042177,1082
hsa-miR-1827,hsa_circ_0042178,1082
hsa-miR-185-3p,hsa_circ_0067139,1082
hsa-miR-3127-5p,hsa_circ_0020279,1082
hsa-miR-3173-3p,hsa_circ_0075953,1082
hsa-miR-3194-3p,hsa_circ_0062093,1082
hsa-miR-3194-3p,hsa_circ_0062099,1082
hsa-miR-371a-5p,hsa_circ_0089789,1082
hsa-miR-4459,hsa_circ_0028367,1082
hsa-miR-4459,hsa_circ_0028368,1082
hsa-miR-4459,hsa_circ_0028369,1082
hsa-miR-4640-5p,hsa_circ_0065132,1082
hsa-miR-4685-5p,hsa_circ_0063387,1082
hsa-miR-4691-5p,hsa_circ_0010649,1082
hsa-miR-4691-5p,hsa_circ_0010650,1082
hsa-miR-4691-5p,hsa_circ_0010664,1082
hsa-miR-4726-5p,hsa_circ_0081143,1082
hsa-miR-4763-3p,hsa_circ_0009640,1082
hsa-miR-4763-3p,hsa_circ_0009641,1082
hsa-miR-4763-3p,hsa_circ_0009642,1082
hsa-miR-4763-3p,hsa_circ_0026141,1082
hsa-miR-5787,hsa_circ_0037987,1082
hsa-miR-608,hsa_circ_0050085,1082
hsa-miR-608,hsa_circ_0050086,1082
hsa-miR-615-5p,hsa_circ_0044509,1082
hsa-miR-615-5p,hsa_circ_0044510,1082
hsa-miR-615-5p,hsa_circ_0044511,1082
hsa-miR-615-5p,hsa_circ_0044512,1082
hsa-miR-615-5p,hsa_circ_0044517,1082
hsa-miR-615-5p,hsa_circ_0044518,1082
hsa-miR-615-5p,hsa_circ_0044519,1082
hsa-miR-615-5p,hsa_circ_0044520,1082
hsa-miR-619-5p,hsa_circ_0007063,1082
hsa-miR-665,hsa_circ_0057391,1082
hsa-miR-6752-3p,hsa_circ_0020316,1082
hsa-miR-6808-5p,hsa_circ_0048698,1082
hsa-miR-6808-5p,hsa_circ_0048709,1082
hsa-miR-6825-5p,hsa_circ_0014736,1082
hsa-miR-6840-3p,hsa_circ_0049106,1082
hsa-miR-6840-3p,hsa_circ_0049111,1082
hsa-miR-6840-3p,hsa_circ_0049112,1082
hsa-miR-6840-3p,hsa_circ_0049113,1082
hsa-miR-6868-3p,hsa_circ_0060074,1082
hsa-miR-6875-3p,hsa_circ_0040925,1082
hsa-miR-1205,hsa_circ_0034769,1081
hsa-miR-1827,hsa_circ_0016162,1081
hsa-miR-1827,hsa_circ_0016165,1081
hsa-miR-29b-3p,hsa_circ_0044517,1081
hsa-miR-30b-3p,hsa_circ_0008323,1081
hsa-miR-30b-3p,hsa_circ_0052102,1081
hsa-miR-3158-3p,hsa_circ_0088827,1081
hsa-miR-3198,hsa_circ_0049106,1081
hsa-miR-328-5p,hsa_circ_0044505,1081
hsa-miR-328-5p,hsa_circ_0044506,1081
hsa-miR-328-5p,hsa_circ_0044507,1081
hsa-miR-328-5p,hsa_circ_0044508,1081
hsa-miR-3651,hsa_circ_0007805,1081
hsa-miR-3692-5p,hsa_circ_0089547,1081
hsa-miR-4286,hsa_circ_0001668,1081
hsa-miR-4656,hsa_circ_0029218,1081
hsa-miR-4713-5p,hsa_circ_0081673,1081
hsa-miR-4733-3p,hsa_circ_0029351,1081
hsa-miR-4733-3p,hsa_circ_0029353,1081
hsa-miR-4775,hsa_circ_0076600,1081
hsa-miR-4796-5p,hsa_circ_0005554,1081
hsa-miR-485-5p,hsa_circ_0015199,1081
hsa-miR-485-5p,hsa_circ_0015204,1081
hsa-miR-485-5p,hsa_circ_0015212,1081
hsa-miR-485-5p,hsa_circ_0015213,1081
hsa-miR-485-5p,hsa_circ_0015214,1081
hsa-miR-485-5p,hsa_circ_0015216,1081
hsa-miR-485-5p,hsa_circ_0015217,1081
hsa-miR-485-5p,hsa_circ_0015218,1081
hsa-miR-485-5p,hsa_circ_0015221,1081
hsa-miR-485-5p,hsa_circ_0015222,1081
hsa-miR-485-5p,hsa_circ_0015223,1081
hsa-miR-485-5p,hsa_circ_0015226,1081
hsa-miR-485-5p,hsa_circ_0015227,1081
hsa-miR-485-5p,hsa_circ_0038126,1081
hsa-miR-485-5p,hsa_circ_0039972,1081
hsa-miR-5001-5p,hsa_circ_0063365,1081
hsa-miR-550a-3p,hsa_circ_0029351,1081
hsa-miR-550a-3p,hsa_circ_0029353,1081
hsa-miR-588,hsa_circ_0020279,1081
hsa-miR-588,hsa_circ_0020282,1081
hsa-miR-6085,hsa_circ_0091907,1081
hsa-miR-6085,hsa_circ_0091908,1081
hsa-miR-6085,hsa_circ_0091909,1081
hsa-miR-6085,hsa_circ_0091910,1081
hsa-miR-6085,hsa_circ_0091911,1081
hsa-miR-6085,hsa_circ_0091916,1081
hsa-miR-6085,hsa_circ_0091919,1081
hsa-miR-6085,hsa_circ_0091928,1081
hsa-miR-6085,hsa_circ_0091931,1081
hsa-miR-6085,hsa_circ_0091933,1081
hsa-miR-6085,hsa_circ_0091936,1081
hsa-miR-665,hsa_circ_0044509,1081
hsa-miR-665,hsa_circ_0044510,1081
hsa-miR-665,hsa_circ_0044511,1081
hsa-miR-665,hsa_circ_0044518,1081
hsa-miR-6769a-5p,hsa_circ_0049105,1081
hsa-miR-6772-5p,hsa_circ_0049105,1081
hsa-miR-6798-5p,hsa_circ_0041952,1081
hsa-miR-6849-3p,hsa_circ_0009652,1081
hsa-miR-6855-5p,hsa_circ_0037570,1081
hsa-miR-6855-5p,hsa_circ_0037571,1081
hsa-miR-6855-5p,hsa_circ_0037573,1081
hsa-miR-6855-5p,hsa_circ_0037574,1081
hsa-miR-6873-3p,hsa_circ_0065407,1081
hsa-miR-6873-3p,hsa_circ_0065408,1081
hsa-miR-6873-3p,hsa_circ_0065411,1081
hsa-miR-766-3p,hsa_circ_0049920,1081
hsa-miR-8065,hsa_circ_0055230,1081
hsa-miR-8065,hsa_circ_0055233,1081
hsa-miR-8065,hsa_circ_0055235,1081
hsa-miR-8065,hsa_circ_0055236,1081
hsa-miR-8065,hsa_circ_0055237,1081
hsa-miR-8065,hsa_circ_0055239,1081
hsa-miR-1184,hsa_circ_0009969,1080
hsa-miR-1273g-3p,hsa_circ_0000388,1080
hsa-miR-1286,hsa_circ_0081143,1080
hsa-miR-1303,hsa_circ_0006648,1080
hsa-miR-1343-3p,hsa_circ_0004790,1080
hsa-miR-1343-3p,hsa_circ_0007514,1080
hsa-miR-1343-3p,hsa_circ_0008447,1080
hsa-miR-1343-3p,hsa_circ_0031066,1080
hsa-miR-1343-3p,hsa_circ_0031067,1080
hsa-miR-1827,hsa_circ_0059143,1080
hsa-miR-20b-3p,hsa_circ_0018230,1080
hsa-miR-214-3p,hsa_circ_0081081,1080
hsa-miR-214-3p,hsa_circ_0081102,1080
hsa-miR-214-3p,hsa_circ_0081110,1080
hsa-miR-214-3p,hsa_circ_0081114,1080
hsa-miR-214-3p,hsa_circ_0081129,1080
hsa-miR-214-3p,hsa_circ_0081135,1080
hsa-miR-214-3p,hsa_circ_0081143,1080
hsa-miR-24-3p,hsa_circ_0049099,1080
hsa-miR-24-3p,hsa_circ_0049103,1080
hsa-miR-29a-3p,hsa_circ_0081142,1080
hsa-miR-29a-3p,hsa_circ_0081143,1080
hsa-miR-29a-3p,hsa_circ_0081146,1080
hsa-miR-3202,hsa_circ_0083240,1080
hsa-miR-3663-3p,hsa_circ_0029351,1080
hsa-miR-3663-3p,hsa_circ_0029353,1080
hsa-miR-3664-5p,hsa_circ_0087637,1080
hsa-miR-3664-5p,hsa_circ_0087638,1080
hsa-miR-3664-5p,hsa_circ_0087639,1080
hsa-miR-3664-5p,hsa_circ_0087640,1080
hsa-miR-3665,hsa_circ_0049815,1080
hsa-miR-4254,hsa_circ_0030869,1080
hsa-miR-4478,hsa_circ_0050480,1080
hsa-miR-4478,hsa_circ_0050485,1080
hsa-miR-4478,hsa_circ_0050491,1080
hsa-miR-4478,hsa_circ_0050493,1080
hsa-miR-4478,hsa_circ_0050497,1080
hsa-miR-4478,hsa_circ_0050500,1080
hsa-miR-4478,hsa_circ_0050501,1080
hsa-miR-4478,hsa_circ_0050502,1080
hsa-miR-4478,hsa_circ_0050503,1080
hsa-miR-4640-5p,hsa_circ_0057344,1080
hsa-miR-4640-5p,hsa_circ_0057356,1080
hsa-miR-4692,hsa_circ_0037448,1080
hsa-miR-4700-5p,hsa_circ_0078886,1080
hsa-miR-4700-5p,hsa_circ_0078946,1080
hsa-miR-4763-3p,hsa_circ_0058374,1080
hsa-miR-484,hsa_circ_0065399,1080
hsa-miR-484,hsa_circ_0065400,1080
hsa-miR-484,hsa_circ_0065402,1080
hsa-miR-486-3p,hsa_circ_0051308,1080
hsa-miR-486-3p,hsa_circ_0051309,1080
hsa-miR-615-5p,hsa_circ_0051648,1080
hsa-miR-6721-5p,hsa_circ_0027147,1080
hsa-miR-6736-5p,hsa_circ_0049104,1080
hsa-miR-6752-5p,hsa_circ_0050631,1080
hsa-miR-6769a-3p,hsa_circ_0057955,1080
hsa-miR-6774-5p,hsa_circ_0063518,1080
hsa-miR-6829-5p,hsa_circ_0026092,1080
hsa-miR-6829-5p,hsa_circ_0026093,1080
hsa-miR-6829-5p,hsa_circ_0026097,1080
hsa-miR-6829-5p,hsa_circ_0026098,1080
hsa-miR-6829-5p,hsa_circ_0026099,1080
hsa-miR-6829-5p,hsa_circ_0026100,1080
hsa-miR-6844,hsa_circ_0016627,1080
hsa-miR-6844,hsa_circ_0016631,1080
hsa-miR-6844,hsa_circ_0016632,1080
hsa-miR-762,hsa_circ_0012080,1080
hsa-miR-769-3p,hsa_circ_0048844,1080
hsa-miR-8073,hsa_circ_0030855,1080
hsa-miR-8073,hsa_circ_0030856,1080
hsa-miR-8073,hsa_circ_0030857,1080
hsa-miR-8073,hsa_circ_0030864,1080
hsa-miR-8073,hsa_circ_0030869,1080
hsa-miR-1233-5p,hsa_circ_0072808,1079
hsa-miR-1233-5p,hsa_circ_0072809,1079
hsa-miR-1233-5p,hsa_circ_0072817,1079
hsa-miR-1233-5p,hsa_circ_0072819,1079
hsa-miR-1233-5p,hsa_circ_0072821,1079
hsa-miR-1233-5p,hsa_circ_0072850,1079
hsa-miR-1233-5p,hsa_circ_0072851,1079
hsa-miR-1236-3p,hsa_circ_0028536,1079
hsa-miR-1236-3p,hsa_circ_0028537,1079
hsa-miR-1343-3p,hsa_circ_0089429,1079
hsa-miR-1343-3p,hsa_circ_0089440,1079
hsa-miR-1915-3p,hsa_circ_0062060,1079
hsa-miR-1972,hsa_circ_0065411,1079
hsa-miR-24-3p,hsa_circ_0049108,1079
hsa-miR-2861,hsa_circ_0019930,1079
hsa-miR-2861,hsa_circ_0019931,1079
hsa-miR-30b-3p,hsa_circ_0014789,1079
hsa-miR-30b-3p,hsa_circ_0020595,1079
hsa-miR-30b-3p,hsa_circ_0078962,1079
hsa-miR-3934-3p,hsa_circ_0051048,1079
hsa-miR-4419b,hsa_circ_0039972,1079
hsa-miR-4498,hsa_circ_0049815,1079
hsa-miR-4739,hsa_circ_0058374,1079
hsa-miR-612,hsa_circ_0038898,1079
hsa-miR-6736-3p,hsa_circ_0063076,1079
hsa-miR-6736-3p,hsa_circ_0063077,1079
